실거래가,감정가,낙찰가,감정가_log,건물면적_log,실거래가_log,최저가율,낙찰가율,실거래가율,저평가율,낙찰률,유찰횟수_adj,월실거래건수,실거래상대지수_local,실거래상대지수_global,건물나이,층_high,층_low,층_mid,면적_대형,면적_소형,면적_중형,면적_초대형,구클_0,구클_1,구클_2,구클_3,구클_4
148000,156000,173788,11.9576177,4.451319461,11.90497431,100,111.4025641,94.87179487,-17.42432432,111.4025641,0,356,119.1,196.1,9,0,0,1,1,0,0,0,0,1,0,0,0
104000,110000,97600,11.60824474,4.453765732,11.55215579,80,88.72727273,94.54545455,6.153846154,88.72727273,1,158,52,87,25,0,0,1,1,0,0,0,0,1,0,0,0
123000,101300,103433.3,11.52585156,4.452485098,11.71994776,100,102.105923,121.4215202,15.90788618,102.105923,0,246,104.9,135.5,23,0,1,0,1,0,0,0,0,0,0,1,0
61000,67500,65370,11.11989769,4.087487775,11.01864554,80,96.84444444,90.37037037,-7.163934426,96.84444444,1,150,121.3,82.6,33,0,0,1,0,1,0,0,1,0,0,0,0
74000,85500,78256,11.35628335,4.454114711,11.21183389,80,91.52748538,86.5497076,-5.751351351,91.52748538,1,279,121.9,153.7,27,0,0,1,1,0,0,0,0,0,0,1,0
22500,22600,25650,10.02574943,4.100989105,10.02131503,100,113.4955752,99.55752212,-14,113.4955752,0,214,137.2,117.9,22,0,1,0,0,0,1,0,1,0,0,0,0
38000,50000,43424.101,10.81979828,4.355682659,10.54536775,80,86.848202,76,-14.27395,86.848202,1,143,122.6,78.8,37,0,0,1,0,0,1,0,1,0,0,0,0
80000,78700,79500,11.27341114,4.10643781,11.28979441,80,101.0165184,101.6518424,0.625,101.0165184,1,360,154.7,198.3,21,1,0,0,0,0,1,0,0,0,0,1,0
15000,20000,16500,9.903537551,4.086144366,9.615872145,64,82.5,75,-10,82.5,2,93,117.6,51.2,50,0,1,0,0,1,0,0,1,0,0,0,0
44400,44900,41565.11,10.71221535,4.099995234,10.70101727,80,92.57262806,98.88641425,6.384887387,92.57262806,1,72,131.1,39.7,21,0,1,0,0,0,1,0,1,0,0,0,0
29000,36200,22025,10.49684202,2.952824773,10.27508559,51.2,60.84254144,80.11049724,24.05172414,60.84254144,3,240,117.1,132.2,5,0,0,1,0,1,0,0,0,0,0,1,0
63500,70000,61118,11.15626481,4.449685283,11.05881093,80,87.31142857,90.71428571,3.751181102,87.31142857,1,379,132.1,208.8,30,0,0,1,1,0,0,0,0,0,0,1,0
82000,83800,33620,11.33620022,4.742058438,11.31448672,32.76801909,40.11933174,97.85202864,59,40.11933174,5,360,154.7,198.3,27,0,0,1,1,0,0,0,0,0,0,1,0
185000,175000,169500,12.07254697,4.709350005,12.12811651,80,96.85714286,105.7142857,8.378378378,96.85714286,1,360,154.7,198.3,6,1,0,0,1,0,0,0,0,0,0,1,0
76000,70000,65610,11.15626481,4.453882072,11.23850178,80,93.72857143,108.5714286,13.67105263,93.72857143,1,128,64.2,70.5,17,0,1,0,1,0,0,0,0,0,0,1,0
139000,206000,170359,12.2356363,5.163070217,11.84223641,80,82.69854369,67.47572816,-22.56043165,82.69854369,1,158,52,87,29,1,0,0,0,0,0,1,0,1,0,0,0
165000,160600,181500,11.98667831,4.902678819,12.01370681,100,113.0136986,102.739726,-10,113.0136986,0,356,119.1,196.1,39,0,1,0,1,0,0,0,0,1,0,0,0
91000,85000,83599,11.3504183,4.452834525,11.41862577,80,98.35176471,107.0588235,8.132967033,98.35176471,1,145,117.3,82.6,25,0,0,1,1,0,0,0,1,0,0,0,0
49000,47400,38819.9999,10.7663986,4.109889774,10.79959599,80,81.89873397,103.3755274,20.77551041,81.89873397,1,237,103.5,135,25,0,0,1,0,0,1,0,0,0,0,1,0
40000,44600,36999.99,10.70551156,3.875773873,10.59665973,80,82.95961883,89.68609865,7.500025,82.95961883,1,237,103.5,135,37,0,1,0,0,1,0,0,0,0,0,1,0
63000,64500,56110,11.07443601,4.577798989,11.05090588,80,86.99224806,97.6744186,10.93650794,86.99224806,1,210,113.3,119.6,28,0,0,1,1,0,0,0,0,0,0,1,0
94000,110000,105910,11.60824474,4.45423101,11.4510607,80,96.28181818,85.45454545,-12.67021277,96.28181818,1,237,103.5,135,32,0,0,1,1,0,0,0,0,0,0,1,0
43500,40900,35500,10.61890979,3.707701208,10.68053921,80,86.79706601,106.3569682,18.3908046,86.79706601,1,237,103.5,135,32,0,1,0,0,1,0,0,0,0,0,1,0
65000,70000,65610,11.15626481,4.453998398,11.08215793,80,93.72857143,92.85714286,-0.938461538,93.72857143,1,145,117.3,82.6,17,0,0,1,1,0,0,0,1,0,0,0,0
93500,82800,89999.9999,11.32419542,4.100989105,11.44572741,100,108.6956521,112.9227053,3.743315615,108.6956521,0,209,69.9,119,23,0,0,1,0,0,1,0,0,1,0,0,0
61000,68200,66299.9999,11.13021451,4.451319461,11.01864554,80,97.2140761,89.44281525,-8.688524426,97.2140761,1,209,69.9,119,15,0,0,1,1,0,0,0,0,1,0,0,0
60000,59100,54595.5,10.98700312,4.433313679,11.00211651,80,92.37817259,101.5228426,9.0075,92.37817259,1,145,117.3,82.6,25,1,0,0,0,0,1,0,1,0,0,0,0
255000,251000,255500,12.4332122,4.443521466,12.44902275,100,101.7928287,101.5936255,-0.196078431,101.7928287,0,346,148.1,197.1,11,1,0,0,1,0,0,0,0,1,0,0,0
202000,202000,212500,12.21602793,4.747884288,12.21602793,100,105.1980198,100,-5.198019802,105.1980198,0,346,148.1,197.1,28,0,1,0,1,0,0,0,0,1,0,0,0
104000,120000,97911.8,11.69525536,4.739080257,11.55215579,80,81.59316667,86.66666667,5.854038462,81.59316667,1,56,102,31.9,11,1,0,0,1,0,0,0,1,0,0,0,0
109700,116000,116001,11.66135409,4.453848335,11.60551376,100,100.0008621,94.56896552,-5.743846855,100.0008621,0,233,99.4,132.7,5,0,1,0,1,0,0,0,0,0,0,1,0
64000,66900,62173.5,11.11096919,4.453300237,11.06665399,80,92.93497758,95.6651719,2.85390625,92.93497758,1,210,113.3,119.6,36,1,0,0,1,0,0,0,0,0,0,1,0
44400,44500,40578.1003,10.70326694,4.099995234,10.70101727,80,91.18674225,99.7752809,8.607882207,91.18674225,1,56,102,31.9,21,0,0,1,0,0,1,0,1,0,0,0,0
149000,145500,169900,11.88793824,4.454134483,11.9117083,100,116.7697595,102.4054983,-14.02684564,116.7697595,0,141,70.6,80.3,12,0,1,0,1,0,0,0,0,0,0,1,0
112000,113000,121880,11.63515195,4.729235668,11.62626308,100,107.8584071,99.11504425,-8.821428571,107.8584071,0,194,97.3,110.5,20,0,1,0,1,0,0,0,0,0,0,1,0
127000,139100,127389.9999,11.84295557,4.451319461,11.75195024,80,91.5815959,91.30122214,-0.307086535,91.5815959,1,237,103.5,135,9,0,1,0,1,0,0,0,0,0,0,1,0
95000,93500,85611.1,11.44572741,4.799552057,11.4616427,80,91.5626738,101.6042781,9.883052632,91.5626738,1,195,95.1,111.1,18,0,1,0,1,0,0,0,0,0,0,1,0
45500,50600,49350,10.83172662,3.923951576,10.72548958,80,97.52964427,89.92094862,-8.461538462,97.52964427,1,332,115.7,189.1,26,0,0,1,0,1,0,0,0,0,0,1,0
71500,68800,63000,11.13897356,4.750827758,11.17746671,80,91.56976744,103.9244186,11.88811189,91.56976744,1,88,111.3,50.1,21,0,1,0,1,0,0,0,1,0,0,0,0
85000,72000,72000,11.18443529,4.448516376,11.3504183,100,100,118.0555556,15.29411765,100,0,332,115.7,189.1,29,0,1,0,1,0,0,0,0,0,0,1,0
82000,77500,71590,11.25804612,4.751691839,11.31448672,80,92.37419355,105.8064516,12.69512195,92.37419355,1,88,111.3,50.1,24,0,1,0,1,0,0,0,1,0,0,0,0
49500,54500,49389.8,10.90597433,3.93064847,10.80974815,80,90.62348624,90.82568807,0.222626263,90.62348624,1,332,115.7,189.1,37,0,1,0,0,1,0,0,0,0,0,1,0
81000,78300,76177.77,11.26831565,4.453998398,11.30221678,80,97.28961686,103.4482759,5.95337037,97.28961686,1,88,111.3,50.1,14,0,0,1,1,0,0,0,1,0,0,0,0
54700,50300,46888.9,10.82578024,4.44100284,10.90963727,80,93.21848907,108.7475149,14.27989031,93.21848907,1,142,121.8,80.9,23,0,1,0,0,0,1,0,1,0,0,0,0
89400,82800,75100,11.32419542,4.453416631,11.40088715,80,90.70048309,107.9710145,15.99552573,90.70048309,1,88,111.3,50.1,14,0,0,1,1,0,0,0,1,0,0,0,0
90000,87000,93500.0009,11.37367489,4.109561528,11.40757606,80,107.4712654,103.4482759,-3.888889889,107.4712654,1,223,95.8,127,15,1,0,0,0,0,1,0,0,0,0,1,0
155000,148000,155200,11.90497431,4.453765732,11.95118685,100,104.8648649,104.7297297,-0.129032258,104.8648649,0,79,74.2,45,29,0,0,1,1,0,0,0,0,0,1,0,0
60000,59000,59560,10.98530967,3.703768067,11.00211651,100,100.9491525,101.6949153,0.733333333,100.9491525,0,237,103.5,135,33,0,0,1,0,1,0,0,0,0,0,1,0
54000,87000,75899.9999,11.37367489,4.450035689,10.89675784,80,87.2413792,62.06896552,-40.55555537,87.2413792,1,79,74.2,45,19,0,1,0,1,0,0,0,0,0,1,0,0
60000,58300,55100,10.97337452,4.453882072,11.00211651,80,94.51114923,102.915952,8.166666667,94.51114923,1,210,113.3,119.6,28,0,0,1,1,0,0,0,0,0,0,1,0
172000,159100,203300.0001,11.9772945,4.793142414,12.05525557,100,127.7812697,108.1081081,-18.19767448,127.7812697,0,399,131.2,227.3,42,0,1,0,1,0,0,0,0,1,0,0,0
168000,227000,242888.8,12.3327097,4.749253214,12.03172521,100,106.9994714,74.00881057,-44.57666667,106.9994714,0,346,148.1,197.1,22,0,0,1,1,0,0,0,0,1,0,0,0
72109,65300,67670,11.08676263,4.107754249,11.18594801,100,103.6294028,110.4272588,6.155958341,103.6294028,0,141,70.6,80.3,22,0,1,0,0,0,1,0,0,0,0,1,0
61000,62500,56700,11.04293784,4.10999643,11.01864554,80,90.72,97.6,7.049180328,90.72,1,194,97.3,110.5,22,0,0,1,0,0,1,0,0,0,0,1,0
80500,82200,78150,11.31692275,4.110545942,11.29602489,80,95.0729927,97.93187348,2.919254658,95.0729927,1,207,132.7,117.9,7,0,0,1,0,0,1,0,1,0,0,0,0
35200,41000,36188.888,10.62135174,3.813969065,10.46882977,80,88.26558049,85.85365854,-2.809340909,88.26558049,1,332,115.7,189.1,37,0,0,1,0,1,0,0,0,0,0,1,0
41800,40600,38700,10.61154798,3.744787086,10.64067554,80,95.32019704,102.955665,7.416267943,95.32019704,1,332,115.7,189.1,36,0,0,1,0,1,0,0,0,0,0,1,0
73000,73000,65777,11.19822842,4.450269225,11.19822842,80,90.10547945,100,9.894520548,90.10547945,1,135,119.5,76.9,12,0,1,0,1,0,0,0,1,0,0,0,0
97000,103000,88446.1,11.54249398,4.782320059,11.48247657,80,85.87,94.17475728,8.818453608,85.87,1,142,121.8,80.9,23,0,0,1,1,0,0,0,1,0,0,0,0
44500,41000,37260,10.62135174,3.817712326,10.70326694,80,90.87804878,108.5365854,16.26966292,90.87804878,1,135,119.5,76.9,38,0,1,0,0,1,0,0,1,0,0,0,0
17000,16000,15001,9.680406499,2.8501283,9.741027445,80,93.75625,106.25,11.75882353,93.75625,1,195,95.1,111.1,6,0,0,1,0,1,0,0,0,0,0,1,0
18000,20600,16480,9.933094897,2.524127363,9.798182591,80,80,87.37864078,8.444444444,80,1,195,95.1,111.1,5,0,0,1,0,1,0,0,0,0,0,1,0
18000,20700,14000.01,9.937937287,2.524127363,9.798182591,64,67.63289855,86.95652174,22.22216667,67.63289855,2,195,95.1,111.1,5,0,0,1,0,1,0,0,0,0,0,1,0
192000,200000,232333,12.20607765,4.421247348,12.16525586,100,116.1665,96,-21.00677083,116.1665,0,346,148.1,197.1,39,0,1,0,0,0,1,0,0,1,0,0,0
40500,45000,35990,10.71443999,4.208863016,10.60908194,64,79.97777778,90,11.13580247,79.97777778,2,88,111.3,50.1,5,0,1,0,0,0,1,0,1,0,0,0,0
113500,113000,108299.9999,11.63515195,4.10660246,11.63956693,80,95.84070788,100.4424779,4.581497885,95.84070788,1,43,67.3,24.5,14,0,1,0,0,0,1,0,0,0,0,0,1
210000,218000,114000,12.29225493,4.963082364,12.25486757,40.96,52.29357798,96.33027523,45.71428571,52.29357798,4,140,71.3,79.7,13,0,0,1,0,0,0,1,0,1,0,0,0
55000,57000,52640,10.95082409,4.453998398,10.91510665,80,92.35087719,96.49122807,4.290909091,92.35087719,1,135,119.5,76.9,29,0,1,0,1,0,0,0,1,0,0,0,0
108000,102800,112100,11.54055036,4.109233175,11.58989577,100,109.0466926,105.0583658,-3.796296296,109.0466926,0,223,95.8,127,6,1,0,0,0,0,1,0,0,0,0,1,0
118500,106000,131200,11.57120381,4.452834525,11.68267668,100,123.7735849,111.7924528,-10.71729958,123.7735849,0,140,71.3,79.7,37,0,0,1,1,0,0,0,0,1,0,0,0
57500,61600,53458.779,11.02843338,4.248352375,10.95955762,80,86.78373214,93.34415584,7.028210435,86.78373214,1,332,115.7,189.1,37,0,0,1,0,0,1,0,0,0,0,1,0
53000,51800,49350,10.85516473,4.101320176,10.87806606,80,95.27027027,102.3166023,6.886792453,95.27027027,1,223,95.8,127,26,1,0,0,0,0,1,0,0,0,0,1,0
126000,124300,65932.58,11.73046132,4.453998398,11.74404512,40.96001609,53.04310539,101.3676589,47.67255556,53.04310539,4,237,103.5,135,17,0,0,1,1,0,0,0,0,0,0,1,0
79000,94800,72996.096,11.45953524,4.453594688,11.27721579,64,77.00010127,83.33333333,7.599878481,77.00010127,2,135,119.5,76.9,22,0,1,0,1,0,0,0,1,0,0,0,0
179000,168400,213000,12.03410332,4.573060132,12.09514667,100,126.4845606,106.2945368,-18.99441341,126.4845606,0,399,131.2,227.3,42,0,1,0,1,0,0,0,0,1,0,0,0
105000,102000,112288.8888,11.5327379,4.110217911,11.56172515,100,110.0871459,102.9411765,-6.941798857,110.0871459,0,115,48.9,65.5,25,0,0,1,0,0,1,0,0,1,0,0,0
89000,90100,81099.9999,11.40868654,4.453765732,11.39640288,80,90.01109867,98.7791343,8.876404607,90.01109867,1,399,131.2,227.3,24,1,0,0,1,0,0,0,0,1,0,0,0
89000,86400,78969.9999,11.36675453,4.45423101,11.39640288,80,91.40046285,103.0092593,11.26966303,91.40046285,1,399,131.2,227.3,27,0,1,0,1,0,0,0,0,1,0,0,0
70000,109700,85300,11.60551376,4.443004135,11.15626481,51.2,77.75752051,63.81039198,-21.85714286,77.75752051,3,399,131.2,227.3,34,0,0,1,1,0,0,0,0,1,0,0,0
68200,43100,39000,10.67130148,3.874528801,11.13021451,80,90.48723898,158.2366589,42.81524927,90.48723898,1,194,97.3,110.5,38,0,1,0,0,1,0,0,0,0,0,1,0
140000,131000,118777.9,11.78296024,4.965777388,11.84940484,80,90.67015267,106.870229,15.15864286,90.67015267,1,237,103.5,135,24,0,1,0,0,0,0,1,0,0,0,1,0
72200,72800,59629.9,11.19548497,4.079907514,11.18720918,80,81.9092033,99.17582418,17.4101108,81.9092033,1,332,115.7,189.1,30,0,1,0,0,1,0,0,0,0,0,1,0
88000,88000,80347,11.38510346,4.71776646,11.38510346,80,91.30340909,100,8.696590909,91.30340909,1,135,119.5,76.9,13,0,0,1,1,0,0,0,1,0,0,0,0
53500,55800,52143,10.92954707,4.453416631,10.88745562,80,93.44623656,95.8781362,2.536448598,93.44623656,1,142,121.8,80.9,32,1,0,0,1,0,0,0,1,0,0,0,0
78000,65000,57011.1,11.08215793,4.453823903,11.26447693,80,87.70938462,120,26.90884615,87.70938462,1,142,121.8,80.9,21,0,1,0,1,0,0,0,1,0,0,0,0
54500,56300,50120,10.93846758,4.453998398,10.90597433,80,89.02309059,96.80284192,8.036697248,89.02309059,1,88,111.3,50.1,25,0,0,1,1,0,0,0,1,0,0,0,0
41800,38700,37560,10.56362072,3.744787086,10.64067554,80,97.05426357,108.0103359,10.14354067,97.05426357,1,332,115.7,189.1,36,0,0,1,0,1,0,0,0,0,0,1,0
51000,51000,46500,10.83960052,4.108904714,10.83960052,80,91.17647059,100,8.823529412,91.17647059,1,223,95.8,127,20,0,0,1,0,0,1,0,0,0,0,1,0
51800,51100,44668.8,10.84155935,3.921973336,10.85516473,80,87.41448141,101.369863,13.76679537,87.41448141,1,332,115.7,189.1,36,0,1,0,0,1,0,0,0,0,0,1,0
63500,65700,59568,11.09286943,4.449685283,11.05881093,80,90.66666667,96.65144597,6.192125984,90.66666667,1,332,115.7,189.1,30,1,0,0,1,0,0,0,0,0,0,1,0
54950,59900,48450,11.00044848,4.45423101,10.91419716,80,80.88480801,91.73622705,11.8289354,80.88480801,1,332,115.7,189.1,30,0,1,0,1,0,0,0,0,0,0,1,0
62000,64600,61800,11.07598517,4.38512184,11.03490579,80,95.66563467,95.9752322,0.322580645,95.66563467,1,223,95.8,127,21,0,0,1,0,0,1,0,0,0,0,1,0
62000,65600,56960,11.09134622,4.450619426,11.03490579,80,86.82926829,94.51219512,8.129032258,86.82926829,1,223,95.8,127,26,0,1,0,1,0,0,0,0,0,0,1,0
49500,51400,45928.777,10.84741291,4.103799721,10.80974815,80,89.35559728,96.30350195,7.214591919,89.35559728,1,135,119.5,76.9,27,1,0,0,0,0,1,0,1,0,0,0,0
58000,70400,51129.99,11.16196275,4.45423101,10.96821553,64,72.6278267,82.38636364,11.84484483,72.6278267,2,332,115.7,189.1,27,0,1,0,1,0,0,0,0,0,0,1,0
108000,95000,101990,11.4616427,4.373238129,11.58989577,100,107.3578947,113.6842105,5.564814815,107.3578947,0,209,69.9,119,29,0,1,0,0,0,1,0,0,1,0,0,0
210000,211000,195300,12.25961815,4.925803359,12.25486757,80,92.55924171,99.52606635,7,92.55924171,1,399,131.2,227.3,18,1,0,0,0,0,0,1,0,1,0,0,0
108000,92500,93377,11.43497473,4.373238129,11.58989577,80,100.9481081,116.7567568,13.53981481,100.9481081,1,209,69.9,119,29,0,1,0,0,0,1,0,0,1,0,0,0
100000,115000,115000,11.6526961,4.45423101,11.51293546,80,100,86.95652174,-15,100,1,399,131.2,227.3,19,0,0,1,1,0,0,0,0,1,0,0,0
108000,113400,102134.01,11.63868549,4.447302774,11.58989577,80,90.06526455,95.23809524,5.431472222,90.06526455,1,56,102,31.9,9,1,0,0,1,0,0,0,1,0,0,0,0
74900,81800,79825.73,11.31204475,4.45312562,11.22392252,80,97.58646699,91.56479218,-6.576408545,97.58646699,1,210,113.3,119.6,15,0,0,1,1,0,0,0,0,0,0,1,0
98000,59500,57236.7,10.9937484,4.806149925,11.49273296,80,96.19613445,164.7058824,41.59520408,96.19613445,1,210,113.3,119.6,15,0,1,0,1,0,0,0,0,0,0,1,0
112000,128300,121999.995,11.76213434,4.977581659,11.62626308,80,95.08962977,87.2954014,-8.928566964,95.08962977,1,237,103.5,135,23,0,0,1,0,0,0,1,0,0,0,1,0
70000,88000,70654,11.38510346,4.421968242,11.15626481,64,80.28863636,79.54545455,-0.934285714,80.28863636,2,233,99.4,132.7,22,0,0,1,0,0,1,0,0,0,0,1,0
96900,112000,104011.1999,11.62626308,4.454347296,11.48144512,80,92.86714277,86.51785714,-7.338699587,92.86714277,1,237,103.5,135,22,0,0,1,1,0,0,0,0,0,0,1,0
90000,95000,94110,11.4616427,4.770006428,11.40757606,80,99.06315789,94.73684211,-4.566666667,99.06315789,1,237,103.5,135,19,0,1,0,1,0,0,0,0,0,0,1,0
74000,76100,73099.9,11.23981668,4.454347296,11.21183389,80,96.05768725,97.24047306,1.216351351,96.05768725,1,223,95.8,127,19,1,0,0,1,0,0,0,0,0,0,1,0
65000,65800,59200.1,11.09439031,4.446408894,11.08215793,80,89.96975684,98.78419453,8.922923077,89.96975684,1,135,119.5,76.9,31,0,0,1,1,0,0,0,1,0,0,0,0
49500,46700,40998.9,10.75152086,4.103799721,10.80974815,80,87.79207709,105.9957173,17.17393939,87.79207709,1,135,119.5,76.9,27,0,1,0,0,0,1,0,1,0,0,0,0
69000,69100,64190,11.14332448,4.452368596,11.14187628,80,92.89435601,99.8552822,6.971014493,92.89435601,1,56,102,31.9,23,1,0,0,1,0,0,0,1,0,0,0,0
51800,48100,45785,10.78105825,3.921973336,10.85516473,80,95.18711019,107.6923077,11.61196911,95.18711019,1,332,115.7,189.1,36,0,1,0,0,1,0,0,0,0,0,1,0
88500,87900,71820,11.38396646,4.453183829,11.39076913,80,81.70648464,100.6825939,18.84745763,81.70648464,1,135,119.5,76.9,2,0,1,0,1,0,0,0,1,0,0,0,0
45700,61000,43100,11.01864554,4.405132623,10.72987546,64,70.6557377,74.91803279,5.689277899,70.6557377,2,88,111.3,50.1,15,0,1,0,0,0,1,0,1,0,0,0,0
52000,77400,77588,11.25675498,4.449685283,10.85901823,80,100.2428941,67.18346253,-49.20769231,100.2428941,1,194,97.3,110.5,25,0,0,1,1,0,0,0,0,0,0,1,0
10700,10900,10000,9.296609807,2.636196097,9.278092474,64,91.74311927,98.16513761,6.542056075,91.74311927,2,233,99.4,132.7,13,0,1,0,0,1,0,0,0,0,0,1,0
95000,86600,78600,11.36906664,4.969674401,11.4616427,80,90.76212471,109.6997691,17.26315789,90.76212471,1,130,75.4,74,28,0,1,0,0,0,0,1,0,0,0,1,0
47300,48700,41079.9999,10.79345484,4.266896327,10.76428672,80,84.35318255,97.12525667,13.15010592,84.35318255,1,142,121.8,80.9,35,0,1,0,0,0,1,0,1,0,0,0,0
97800,82100,78316,11.31570548,4.897541248,11.49069008,80,95.3909866,119.1230207,19.92229039,95.3909866,1,223,95.8,127,27,0,0,1,1,0,0,0,0,0,0,1,0
153000,145000,139800,11.88449592,4.443004135,11.93819974,80,96.4137931,105.5172414,8.62745098,96.4137931,1,135,174,76.9,10,1,0,0,1,0,0,0,0,0,1,0,0
47300,45100,43641,10.7166597,4.266896327,10.76428672,80,96.76496674,104.8780488,7.735729387,96.76496674,1,142,121.8,80.9,35,0,0,1,0,0,1,0,1,0,0,0,0
225000,240000,325399.9,12.38839837,4.109561528,12.32386013,100,135.5832917,93.75,-44.62217778,135.5832917,0,383,220.3,77.5,23,0,0,1,0,0,1,0,0,0,1,0,0
168000,169000,189999.9999,12.03765991,4.451669295,12.03172521,100,112.4260354,99.40828402,-13.09523804,112.4260354,0,576,289,116.5,28,0,0,1,1,0,0,0,0,0,0,1,0
66000,63400,58743.95,11.05723491,4.294969802,11.09742517,80,92.65607256,104.1009464,10.99401515,92.65607256,1,481,259.6,97.3,37,0,0,1,0,0,1,0,0,0,0,1,0
67000,66000,65289,11.09742517,4.449334754,11.11246282,80,98.92272727,101.5151515,2.553731343,98.92272727,1,481,259.6,97.3,37,0,0,1,1,0,0,0,0,0,0,1,0
50000,59000,51027.27,10.98530967,4.344502581,10.81979828,80,86.48689831,84.74576271,-2.05454,86.48689831,1,139,253.1,28.1,22,0,1,0,0,0,1,0,1,0,0,0,0
83700,80000,79100,11.28979441,4.453067408,11.3350062,80,98.875,104.625,5.495818399,98.875,1,745,317.7,150.7,17,0,1,0,1,0,0,0,0,0,0,1,0
106500,106000,107499.99,11.57120381,4.753245304,11.57590965,80,101.4150849,100.4716981,-0.938957746,101.4150849,1,666,333.7,134.8,28,0,1,0,1,0,0,0,0,0,0,1,0
207670,147000,147000,11.89819467,4.374750226,12.24371038,100,100,141.2721088,29.21461935,100,0,576,289,116.5,38,0,0,1,0,0,1,0,0,0,0,1,0
45000,46500,39188,10.7472291,4.284000269,10.71443999,80,84.27526882,96.77419355,12.91555556,84.27526882,1,550,319,111.3,37,0,0,1,0,0,1,0,0,0,0,1,0
80000,82900,77799.9,11.3254024,4.453067408,11.28979441,80,93.84788902,96.50180941,2.750125,93.84788902,1,422,270.5,85.4,15,0,1,0,1,0,0,0,1,0,0,0,0
390000,557000,383000,13.23032231,5.337345754,12.87390458,64,68.76122083,70.01795332,1.794871795,68.76122083,2,154,198.5,31.2,22,0,1,0,0,0,0,1,0,0,1,0,0
138000,142000,140700.7,11.86358938,4.657003335,11.83501621,80,99.085,97.18309859,-1.957028986,99.085,1,711,361.9,143.9,20,0,1,0,1,0,0,0,0,1,0,0,0
110000,126000,124400,11.74404512,4.453765732,11.60824474,80,98.73015873,87.3015873,-13.09090909,98.73015873,1,154,198.5,31.2,20,0,0,1,1,0,0,0,0,0,1,0,0
54300,55200,47411.28,10.91873635,4.453416631,10.90229792,80,85.89,98.36956522,12.68640884,85.89,1,550,319,111.3,30,0,0,1,1,0,0,0,0,0,0,1,0
110000,123000,119150,11.71994776,4.639088404,11.60824474,80,96.8699187,89.43089431,-8.318181818,96.8699187,1,550,319,111.3,27,0,0,1,1,0,0,0,0,0,0,1,0
239000,238000,275849.9999,12.38003015,4.530123312,12.38422302,80,115.9033613,100.4201681,-15.41841,115.9033613,1,579,247.8,117.1,25,1,0,0,1,0,0,0,0,1,0,0,0
135000,126500,128899,11.74800549,4.35850209,11.81303746,80,101.8964427,106.7193676,4.519259259,101.8964427,1,383,220.3,77.5,30,0,0,1,0,0,1,0,0,0,1,0,0
80800,79500,82555,11.28352488,4.079907514,11.29974462,100,103.8427673,101.6352201,-2.172029703,103.8427673,0,600,262.1,121.4,30,0,1,0,0,1,0,0,0,0,0,1,0
94000,88700,89125,11.39302644,4.453882072,11.4510607,100,100.4791432,105.9751973,5.186170213,100.4791432,0,576,289,116.5,25,0,0,1,1,0,0,0,0,0,0,1,0
81000,85000,80111.1,11.3504183,4.45225208,11.30221678,80,94.24835294,95.29411765,1.097407407,94.24835294,1,576,289,116.5,20,0,0,1,1,0,0,0,0,0,0,1,0
86900,88200,82033.3333,11.38737358,4.45423101,11.37252482,80,93.0083144,98.5260771,5.600306904,93.0083144,1,305,246.6,61.7,20,0,0,1,1,0,0,0,1,0,0,0,0
162500,170000,160999.9999,12.0435596,4.52113619,11.99843943,80,94.70588229,95.58823529,0.923076985,94.70588229,1,579,247.8,117.1,27,0,1,0,1,0,0,0,0,1,0,0,0
37000,32500,33111,10.38902614,4.035125203,10.51870022,100,101.88,113.8461538,10.51081081,101.88,0,306,262.4,61.9,11,0,0,1,0,1,0,0,1,0,0,0,0
95000,89000,91190,11.39640288,4.453998398,11.4616427,100,102.4606742,106.741573,4.010526316,102.4606742,0,306,262.4,61.9,28,1,0,0,1,0,0,0,1,0,0,0,0
49000,46000,44300,10.73641841,4.109725664,10.79959599,80,96.30434783,106.5217391,9.591836735,96.30434783,1,876,305.4,177.2,26,0,0,1,0,0,1,0,0,0,0,1,0
87000,87200,86990,11.37597108,4.450502706,11.37367489,80,99.75917431,99.7706422,0.011494253,99.75917431,1,179,226.4,36.2,6,0,0,1,1,0,0,0,1,0,0,0,0
52400,49000,45799.9999,10.79959599,3.93064847,10.86668095,80,93.46938755,106.9387755,12.59542004,93.46938755,1,876,305.4,177.2,37,0,0,1,0,1,0,0,0,0,0,1,0
94000,90700,90700,11.41532366,4.453882072,11.4510607,100,100,103.6383682,3.510638298,100,0,576,289,116.5,25,0,1,0,1,0,0,0,0,0,0,1,0
58500,57100,57100.01,10.95257691,4.109889774,10.97679913,100,100.0000175,102.4518389,2.393145299,100.0000175,0,641,275.4,129.7,26,1,0,0,0,0,1,0,0,0,0,1,0
105000,105000,107899.9999,11.56172515,4.752555173,11.56172515,80,102.7619047,100,-2.761904667,102.7619047,1,641,275.4,129.7,20,0,0,1,1,0,0,0,0,0,0,1,0
75500,74000,68100,11.21183389,4.453533011,11.23190118,80,92.02702703,102.027027,9.801324503,92.02702703,1,306,262.4,61.9,25,0,1,0,1,0,0,0,1,0,0,0,0
